起始日,出關日,處置類型,代號,名稱,規模,Dn組別,近20日漲幅,大戶(%),買進日,買進時累積(%),最深日,期間最深(%),出關報酬(%),T+1收盤(%),T+2收盤(%),T+3收盤(%),T+4收盤(%),T+5收盤(%),T+6收盤(%),T+7收盤(%),T+8收盤(%),T+9收盤(%),T+10收盤(%),結果,買進日(-5%版),買進時累積(-5%版)(%),出關報酬(-5%版)(%),結果(-5%版),D1累積(%),D2累積(%),D3累積(%),D4累積(%),D5累積(%),D6累積(%),D7累積(%),D8累積(%),D9累積(%),D10累積(%),D1報酬(%),D2報酬(%),D3報酬(%),D4報酬(%),D5報酬(%),D6報酬(%),D7報酬(%),D8報酬(%),D9報酬(%),D10報酬(%),出關後D1(%),出關後D2(%),出關後D3(%),出關後D4(%),出關後D5(%)
2024-02-15,2024-02-22,5分鐘,6643,M31,大,Dn < -5%,50.00,-23.77,-,,D5,-6.14,,-9.34,-4.12,-3.57,-1.10,-0.82,9.07,10.16,-0.82,-10.71,-12.36,-,D5,-6.14,4.05,✅ +4.05%,6.43,3.51,-1.17,-1.46,-6.14,,,,,,-8.24,-5.65,-1.18,-0.89,4.05,,,,,,4.49,5.09,7.78,8.08,18.86
2024-02-05,2024-02-29,20分鐘,5314,世紀,大,Dn < -5%,170.11,-16.37,D3,-10.17,D8,-16.63,6.63,8.01,18.78,30.66,43.65,38.12,30.39,31.49,24.86,30.94,33.15,✅ +6.63%,-,,,-,-9.93,-10.92,-10.17,-1.24,-1.99,-7.20,-16.38,-16.63,-14.64,-11.66,6.34,7.52,6.63,-3.02,-2.28,3.21,14.54,14.88,12.21,8.43,11.40,22.54,34.72,29.53,22.28
2024-02-05,2024-02-29,20分鐘,8227,巨有科技,中,Dn < -5%,48.72,-18.25,D3,-8.50,D7,-17.24,-4.71,-0.13,6.33,4.04,-4.31,-4.17,-12.92,-21.53,-21.53,-19.25,-27.32,❌ -4.71%,-,,,-,-7.76,-8.37,-8.50,-9.73,-9.36,-15.02,-17.24,-16.01,-12.81,-13.55,-5.47,-4.84,-4.71,-3.41,-3.80,2.61,5.36,3.81,0.00,0.85,11.58,9.18,0.42,0.56,-8.62
2024-02-01,2024-02-19,5分鐘,6462,神盾,中,Dn < -5%,123.87,-7.73,-,,D3,-7.54,,6.86,5.75,2.78,5.19,6.68,17.25,17.07,24.68,23.93,17.81,-,D3,-7.54,22.07,✅ +22.07%,-0.92,2.57,-7.54,1.65,11.76,,,,,,13.91,10.04,22.07,11.03,0.99,,,,,,-7.17,-9.77,-7.65,-6.35,2.93
2024-01-29,2024-02-05,5分鐘,9105,泰金寶-DR,中,Dn -5%~0%,19.56,-6.57,-,,D2,-3.96,,-0.53,3.43,3.43,5.01,6.07,7.12,3.17,3.43,2.90,2.64,-,-,,,-,0.00,-3.96,-2.64,-1.06,-0.79,,,,,,0.26,4.40,2.98,1.33,1.06,,,,,,3.16,3.16,4.74,5.79,6.84
2024-01-26,2024-02-20,20分鐘,6535,順藥,中,Dn -5%~0%,98.54,2.19,-,,D3,-2.57,,9.43,0.38,1.13,0.75,10.57,20.75,32.83,34.72,41.89,41.89,-,-,,,-,-9.93,-6.25,-2.57,6.99,6.62,8.82,18.38,16.54,12.87,10.29,20.00,15.29,10.94,1.03,1.38,-0.68,-8.70,-7.26,-4.23,-2.00,-9.52,-8.84,-9.18,-0.34,8.84
2024-01-24,2024-01-31,5分鐘,6187,萬潤,中,Dn -5%~0%,27.50,2.62,-,,D1,-2.24,,9.74,10.89,12.32,12.32,19.20,30.66,26.65,31.23,32.95,40.97,-,-,,,-,-2.24,-0.84,-0.28,1.40,7.56,,,,,,8.60,7.06,6.46,4.70,-1.30,,,,,,2.11,3.43,3.43,9.76,20.32
2024-01-22,2024-01-29,5分鐘,6535,順藥,中,Dn -5%~0%,60.18,2.19,D1,-2.34,D1,-2.34,18.66,22.01,26.79,39.23,38.76,41.63,54.07,51.67,46.89,43.54,38.76,✅ +18.66%,-,,,-,-2.34,7.01,17.29,27.10,14.49,,,,,,18.66,8.30,-1.20,-8.82,1.22,,,,,,6.85,17.34,16.94,19.35,29.84
2024-01-18,2024-01-25,5分鐘,3228,金麗科,中,Dn -5%~0%,57.34,-7.89,-,,D1,-3.78,,2.49,9.96,16.64,17.56,19.13,14.81,25.82,26.47,36.04,39.97,-,-,,,-,-3.78,-3.66,-0.50,-0.50,-1.64,,,,,,3.54,3.40,0.13,0.13,1.28,,,,,,6.20,12.66,13.54,15.06,10.89
2024-01-17,2024-01-31,20分鐘,5314,世紀,中,Dn -5%~0%,66.43,-12.36,-,,D4,-3.78,,43.35,57.51,72.96,55.79,54.08,55.36,70.82,69.53,60.52,44.64,-,-,,,-,-2.10,-0.84,-2.10,-3.78,3.36,13.45,21.01,23.53,34.45,27.73,41.63,39.83,41.63,44.10,34.15,22.22,14.58,12.24,3.12,8.55,11.21,22.12,10.00,8.79,9.70
2024-01-15,2024-01-29,20分鐘,8227,巨有科技,中,Dn -5%~0%,17.36,-17.45,-,,D4,-2.00,,27.80,33.07,28.88,30.75,26.09,16.30,15.53,15.37,13.82,14.29,-,-,,,-,2.00,0.46,-0.77,-2.00,1.69,3.85,5.70,5.39,9.40,15.41,17.22,19.02,20.50,22.01,17.58,15.13,13.12,13.45,9.30,3.60,10.44,6.96,8.51,4.64,-3.48
2024-01-11,2024-01-18,5分鐘,3086,華義,中,Dn < -5%,45.12,3.81,-,,D2,-6.09,,-7.40,-7.07,-2.25,-3.86,5.47,2.89,-4.18,-11.25,-11.90,-11.25,-,D2,-6.09,1.37,✅ +1.37%,-0.32,-6.09,-3.85,-4.17,-4.81,,,,,,-4.50,1.37,-1.00,-0.67,0.00,,,,,,-2.69,2.36,0.67,10.44,7.74
2024-01-08,2024-01-22,20分鐘,8054,安國,中,Dn ≥ 0%,35.36,-16.41,-,,D3,0.39,,12.36,15.06,15.06,12.36,8.88,15.83,18.92,30.50,43.24,57.53,-,-,,,-,-4.26,-8.53,0.39,0.78,0.78,7.75,6.20,8.53,5.04,5.43,13.36,18.64,8.11,7.69,7.69,0.72,2.19,0.00,3.32,2.94,6.43,6.43,3.93,0.71,7.14
2023-12-29,2024-01-08,5分鐘,6231,系微,中,Dn < -5%,62.71,-4.09,-,,D1,-9.90,,1.35,0.58,1.54,7.90,5.20,10.21,8.29,0.39,0.77,1.16,-,D1,-9.90,7.13,✅ +7.13%,-9.90,-5.21,-4.86,-7.99,-5.73,,,,,,7.13,1.83,1.46,4.91,2.39,,,,,,-6.12,-5.22,0.72,-1.80,2.88
2023-12-25,2024-01-09,20分鐘,5314,世紀,中,Dn < -5%,55.47,-6.44,D8,-5.88,D8,-5.88,0.14,6.25,15.08,26.49,38.59,52.17,61.68,58.29,60.33,58.29,55.57,✅ +0.14%,-,,,-,-6.78,-1.92,-3.71,-1.79,-1.53,0.38,-1.53,-5.88,-4.60,-9.08,1.10,-3.91,-2.12,-4.04,-4.29,-6.11,-4.29,0.14,-1.21,3.66,14.93,26.32,38.40,51.97,61.47
2023-12-25,2024-01-02,5分鐘,8054,安國,中,Dn ≥ 0%,33.25,-11.42,-,,D4,0.92,,10.34,12.93,9.05,11.21,6.47,1.72,11.64,12.07,12.07,19.83,-,-,,,-,6.42,7.34,5.50,0.92,6.88,,,,,,2.59,1.71,3.48,8.18,2.15,,,,,,10.08,6.30,8.40,3.78,-0.84
2023-12-22,2024-01-08,20分鐘,8227,巨有科技,中,Dn -5%~0%,0.37,-14.58,-,,D4,-2.61,,2.85,9.51,15.21,26.62,23.38,25.86,23.95,22.43,20.91,25.48,-,-,,,-,-2.24,-5.04,-1.87,-2.61,-0.37,0.00,-0.19,1.31,-0.56,1.87,6.30,9.43,5.89,6.70,4.31,3.92,4.11,2.58,4.50,2.01,3.41,8.80,19.57,16.52,18.85
2023-12-18,2024-01-02,20分鐘,6643,M31,中,Dn < -5%,12.05,-23.25,D3,-6.89,D6,-8.30,9.93,9.93,10.44,7.40,14.49,15.50,12.46,16.01,24.62,29.69,28.17,✅ +9.93%,-,,,-,-6.98,-7.55,-6.89,-7.36,-6.79,-8.30,-6.04,-1.89,-1.42,0.00,10.04,10.71,9.93,10.49,9.82,11.63,8.94,4.33,3.83,2.36,0.46,-2.30,4.15,5.07,2.30
2023-12-07,2023-12-21,20分鐘,5478,智冠,中,Dn -5%~0%,80.88,0.09,-,,D8,-3.25,,,-14.57,-23.12,-28.89,-26.13,-26.13,-24.37,-21.86,-18.09,-22.61,-,-,,,-,2.71,2.98,7.86,10.84,1.36,0.27,-2.98,-3.25,-4.61,2.17,,,,,,,,,,,,,,,
2023-12-04,2023-12-11,5分鐘,3548,兆利,中,Dn < -5%,53.80,-22.89,-,,D5,-7.20,,-3.90,-4.11,-13.64,-13.85,-16.45,-15.37,-6.93,-8.44,-12.12,-12.55,-,D5,-7.20,1.11,✅ +1.11%,-4.94,-3.29,-4.32,-4.94,-7.20,,,,,,-1.30,-2.98,-1.94,-1.30,1.11,,,,,,-2.85,-12.50,-12.72,-15.35,-14.25
2023-12-04,2023-12-11,5分鐘,5478,智冠,中,Dn ≥ 0%,81.39,0.09,-,,D3,5.73,,5.01,7.92,-1.32,-2.37,-5.54,-5.80,-7.12,-0.53,,-10.29,-,-,,,-,8.60,6.88,5.73,8.60,8.88,,,,,,1.85,3.49,4.61,1.85,1.58,,,,,,5.96,-3.11,-4.15,-7.25,-7.51
2023-11-29,2023-12-06,5分鐘,3362,先進光,中,Dn ≥ 0%,32.22,-12.74,-,,D1,0.84,,0.00,-0.28,0.28,2.50,4.44,0.83,-3.33,-5.83,-7.78,-8.33,-,-,,,-,0.84,3.36,8.12,4.20,1.40,,,,,,2.78,0.27,-4.15,-0.54,2.21,,,,,,-2.97,-2.43,-0.27,1.62,-1.89
2023-11-24,2023-12-08,20分鐘,9105,泰金寶-DR,中,Dn < -5%,5.28,3.14,D3,-5.35,D3,-5.35,7.77,4.95,4.95,5.30,0.71,1.41,3.18,9.54,8.48,19.08,21.55,✅ +7.77%,-,,,-,-2.68,-4.35,-5.35,-4.68,-4.68,-4.68,-3.01,-0.67,-0.33,0.00,4.81,6.64,7.77,7.02,7.02,7.02,5.17,2.69,2.35,2.01,-2.62,-2.30,-6.56,-5.90,-4.26
2023-11-23,2023-11-30,5分鐘,3228,金麗科,中,Dn < -5%,109.92,-3.08,-,,D3,-8.66,,10.83,18.05,13.80,11.68,12.53,5.94,16.35,21.02,16.77,18.68,-,D1,-7.28,7.64,✅ +7.64%,-7.28,-4.53,-8.66,-3.74,-2.76,,,,,,7.64,4.54,9.27,3.68,2.63,,,,,,9.66,5.72,3.75,4.54,-1.58
2023-11-21,2023-11-28,5分鐘,2543,皇昌,中,Dn < -5%,96.31,-10.80,D1,-6.37,D4,-6.80,4.17,2.94,7.57,7.88,14.06,2.78,-7.42,-12.83,-10.36,-13.45,-7.26,✅ +4.17%,D1,-6.37,4.17,✅ +4.17%,-6.37,-0.87,-3.62,-6.80,-3.62,,,,,,4.17,-1.61,1.20,4.66,1.20,,,,,,3.26,3.56,9.50,-1.34,-11.13
2023-11-21,2023-11-28,5分鐘,5314,世紀,中,Dn < -5%,76.90,-7.85,-,,D3,-6.90,,14.62,7.21,3.70,4.29,1.56,-3.02,6.63,3.31,8.38,2.34,-,D3,-6.90,10.22,✅ +10.22%,-4.29,-1.49,-6.90,-6.16,-0.19,,,,,,7.21,4.17,10.22,9.34,2.80,,,,,,0.00,-3.27,-2.73,-5.27,-9.55
2023-11-20,2023-11-27,5分鐘,1515,力山,中,Dn -5%~0%,55.18,-8.80,-,,D2,-0.67,,-2.34,-4.84,-5.34,-3.34,-3.17,-2.50,-9.68,-10.52,-8.85,-9.35,-,-,,,-,0.00,-0.67,-0.33,0.50,0.67,,,,,,1.34,2.02,1.68,0.83,0.66,,,,,,-6.10,-6.59,-4.61,-4.45,-3.79
2023-11-15,2023-11-29,20分鐘,6643,M31,中,Dn -5%~0%,7.14,-23.42,-,,D3,-3.07,,7.29,7.29,5.07,2.22,3.49,9.41,4.33,8.88,19.45,18.39,-,-,,,-,0.20,-1.64,-3.07,-3.07,-1.64,-0.20,-1.95,-2.56,-2.77,2.46,3.27,5.21,6.77,6.77,5.21,3.70,5.54,6.20,6.43,1.00,0.50,-1.58,-4.26,-3.07,2.48
2023-11-03,2023-11-10,5分鐘,3715,定穎投控,中,Dn -5%~0%,4.07,-24.98,D1,-2.99,D5,-4.02,-1.18,-4.38,-0.24,7.82,9.60,10.90,10.66,21.45,18.13,19.67,12.09,❌ -1.18%,-,,,-,-2.99,-1.03,0.34,-0.92,-4.02,,,,,,-1.18,-3.14,-4.47,-3.25,-0.12,,,,,,0.96,9.11,10.91,12.23,11.99
2023-11-01,2023-11-08,5分鐘,4979,華星光,中,Dn ≥ 0%,7.34,-15.73,-,,D1,8.14,,11.45,9.34,3.61,4.82,6.33,3.01,2.41,-3.61,-4.52,2.41,-,-,,,-,8.14,9.45,9.77,14.66,15.96,,,,,,8.13,6.85,6.53,1.99,0.84,,,,,,1.11,-4.18,-3.06,-1.67,-4.74
2023-10-23,2023-10-30,5分鐘,6643,M31,中,Dn -5%~0%,8.69,-22.23,-,,D1,-3.61,,2.84,-0.91,0.45,3.86,4.09,7.27,6.82,12.73,11.82,5.23,-,-,,,-,-3.61,-1.64,1.53,-3.61,-2.08,,,,,,1.70,-0.33,-3.45,1.70,0.11,,,,,,-2.57,-1.23,2.12,2.35,5.47
2023-10-18,2023-10-25,5分鐘,2363,矽統,中,Dn < -5%,44.07,-11.93,-,,D1,-8.50,,7.07,4.44,1.01,4.24,0.61,7.88,17.37,5.66,8.48,6.67,-,D1,-8.50,6.46,✅ +6.46%,-8.50,-1.29,-0.74,-0.18,-4.07,,,,,,6.46,-1.31,-1.86,-2.41,1.54,,,,,,-1.90,-5.12,-2.09,-5.50,1.33
2023-10-06,2023-10-17,5分鐘,9105,泰金寶-DR,中,Dn < -5%,3.54,1.33,D1,-15.89,D5,-21.03,-6.10,-7.56,-7.56,-6.98,-5.52,-4.65,-6.10,-13.37,-17.44,-19.19,-22.38,❌ -6.10%,D1,-15.89,-6.10,❌ -6.10%,-15.89,-20.05,-18.58,-19.07,-21.03,,,,,,-6.10,-1.22,-3.00,-2.42,0.00,,,,,,-1.55,-0.93,0.62,1.55,0.00
2023-08-23,2023-09-06,20分鐘,3362,先進光,中,Dn -5%~0%,4.04,-10.85,-,,D3,-1.62,,3.95,4.28,0.66,-4.28,-5.92,-5.59,3.62,1.97,0.00,-1.64,-,-,,,-,-1.62,-3.24,-1.62,-0.65,2.27,4.21,2.27,2.59,5.18,5.50,7.24,9.03,7.24,6.19,3.16,1.24,3.16,2.84,0.31,0.00,-2.76,-6.13,-10.74,-12.27,-11.96
2023-08-08,2023-08-15,5分鐘,5511,德昌,中,Dn < -5%,15.50,6.25,-,,D5,-9.85,,-9.69,-8.72,-6.54,-8.60,-9.44,-12.47,-13.56,-14.04,-14.16,-14.29,-,D4,-6.40,-4.61,❌ -4.61%,1.72,1.85,0.74,-6.40,-9.85,,,,,,-12.23,-12.33,-11.37,-4.61,-0.96,,,,,,4.00,6.48,4.14,3.17,-0.28
2023-08-03,2023-08-18,20分鐘,4979,華星光,中,Dn < -5%,23.51,-25.32,D5,-13.87,D5,-13.87,27.72,19.10,25.09,19.85,24.34,30.34,17.60,12.36,19.85,17.60,17.23,✅ +27.72%,-,,,-,-10.00,-2.58,-4.52,-4.52,-13.87,-9.03,-5.48,2.26,7.74,11.94,22.22,12.91,15.20,15.20,27.72,20.92,16.38,7.57,2.10,-1.73,-2.05,-6.16,-2.64,2.05,-7.92
2023-08-01,2023-08-09,5分鐘,2329,華泰,中,Dn -5%~0%,84.98,-0.64,-,,D2,-3.89,,5.48,-3.95,-0.44,-0.77,2.63,7.24,5.37,3.95,1.32,2.30,-,-,,,-,1.45,-3.89,4.56,9.34,12.57,,,,,,2.63,8.33,-0.43,-4.78,-7.51,,,,,,-6.41,-2.99,-3.31,0.00,4.49
2023-07-31,2023-08-15,20分鐘,6811,宏碁資訊,中,Dn < -5%,57.17,-9.51,D3,-12.21,D6,-18.26,-5.05,-14.98,-15.60,-9.79,-13.46,-13.15,-12.54,-13.61,-14.22,-15.90,-15.90,❌ -5.05%,-,,,-,-0.67,-2.55,-12.21,-11.81,-9.26,-18.26,-15.70,-17.85,-17.85,-20.40,-16.08,-14.46,-5.05,-5.48,-8.14,1.97,-1.11,1.47,1.47,4.72,-11.11,-4.99,-8.86,-8.53,-7.89
2023-07-28,2023-08-07,5分鐘,2421,建準,中,Dn < -5%,58.64,-11.45,-,,D4,-19.31,,-3.81,-5.88,-5.19,-14.53,-10.03,-14.19,-9.69,-0.69,2.08,-4.84,-,D2,-8.97,2.27,✅ +2.27%,-0.34,-8.97,-10.34,-19.31,-11.38,,,,,,-6.57,2.27,3.85,15.38,5.06,,,,,,0.74,1.48,-8.52,-3.70,-8.15
2023-07-28,2023-08-14,20分鐘,9105,泰金寶-DR,中,Dn -5%~0%,6.74,2.49,-,,D5,-4.13,,-1.75,-1.00,-1.50,-1.50,-1.75,-2.00,-2.25,-2.50,-2.75,-0.75,-,-,,,-,-2.91,-2.91,-2.91,-3.64,-4.13,-3.88,-3.16,-3.16,-3.16,-2.91,0.75,0.75,0.75,1.51,2.03,1.77,1.00,1.00,1.00,0.75,-1.74,-2.23,-2.23,-2.48,-2.73
2023-07-26,2023-08-02,5分鐘,6811,宏碁資訊,中,Dn < -5%,70.39,-8.85,-,,D5,-8.56,,-16.79,-16.41,-13.99,-22.52,-20.10,-22.14,-22.14,-24.55,-29.26,-29.77,-,D3,-6.17,-1.74,❌ -1.74%,-1.01,-4.28,-6.17,-6.80,-8.56,,,,,,-6.87,-3.68,-1.74,-1.08,0.83,,,,,,-10.25,-7.65,-16.80,-14.21,-16.39
2023-07-26,2023-08-10,20分鐘,8996,高力,中,Dn < -5%,29.69,-2.16,D3,-8.68,D6,-20.38,-7.58,-18.18,-19.56,-22.18,-20.11,-16.67,-9.92,-14.88,-15.01,-14.74,-14.60,❌ -7.58%,-,,,-,-5.66,-6.16,-8.68,-14.47,-14.59,-20.38,-16.73,-14.34,-19.12,-16.98,-10.53,-10.05,-7.58,-1.32,-1.18,6.00,1.36,-1.47,4.35,1.67,-12.97,-15.80,-13.56,-9.84,-2.53
2023-07-25,2023-08-01,5分鐘,3035,智原,大,Dn < -5%,86.88,-39.76,-,,D4,-15.36,,-17.35,-25.56,-25.43,-18.54,-21.72,-20.26,-25.83,-22.25,-19.47,-11.52,-,D2,-9.93,-3.38,❌ -3.38%,0.00,-9.93,-12.32,-15.36,-13.64,,,,,,-12.98,-3.38,-0.76,2.82,0.77,,,,,,-14.46,-14.31,-6.39,-10.05,-8.37
2023-07-25,2023-08-09,20分鐘,3483,力致,中,Dn < -5%,80.78,-18.96,D3,-5.38,D7,-16.77,-1.00,5.69,8.70,-2.01,-11.37,-9.03,-3.01,-2.34,-4.35,1.67,0.67,❌ -1.00%,-,,,-,-6.65,-8.23,-5.38,3.80,-6.33,-7.59,-16.77,-9.18,-6.01,-8.86,0.34,2.07,-1.00,-9.76,0.00,1.37,12.55,3.14,-0.34,2.78,9.80,-1.01,-10.47,-8.11,-2.03
2023-07-25,2023-08-01,5分鐘,8210,勤誠,中,Dn < -5%,69.86,1.84,-,,D5,-18.15,,-17.16,-23.73,-19.92,-13.56,-16.95,-9.96,-18.86,-18.64,-22.25,-14.62,-,D2,-11.69,-6.39,❌ -6.39%,-4.84,-11.69,-14.72,-11.69,-18.15,,,,,,-13.14,-6.39,-3.07,-6.39,0.99,,,,,,-12.20,-7.80,-0.49,-4.39,3.66
2023-07-24,2023-07-31,5分鐘,3362,先進光,中,Dn < -5%,58.45,-11.63,-,,D3,-9.52,,-1.68,-1.68,-3.37,3.03,5.72,-4.38,-9.76,-9.43,-3.03,-2.02,-,D1,-5.71,2.02,✅ +2.02%,-5.71,-4.44,-9.52,-5.71,-5.71,,,,,,2.02,0.66,6.32,2.02,2.02,,,,,,-3.63,-5.28,0.99,3.63,-6.27
2023-07-21,2023-07-28,5分鐘,6579,研揚,中,Dn -5%~0%,46.15,-4.84,-,,D2,-3.16,,22.51,10.47,10.47,-0.26,6.28,3.14,-7.07,-7.33,-11.78,-13.35,-,-,,,-,0.53,-3.16,6.32,5.00,14.74,,,,,,17.28,21.74,10.89,12.28,2.75,,,,,,-5.80,-5.80,-14.96,-9.38,-12.05
2023-07-20,2023-07-27,5分鐘,2356,英業達,大,Dn -5%~0%,44.22,-8.72,-,,D1,-2.04,,9.31,12.20,2.25,2.89,-5.46,-6.90,2.41,-2.25,-4.49,-7.70,-,-,,,-,-2.04,5.35,10.38,13.21,10.06,,,,,,13.96,5.97,1.14,-1.39,1.43,,,,,,-1.55,-10.28,-9.72,-17.04,-18.31
2023-07-20,2023-07-27,5分鐘,3483,力致,中,Dn ≥ 0%,66.88,-7.85,D1,3.76,D1,3.76,5.43,8.33,18.84,7.25,5.80,-4.71,3.99,7.61,4.35,14.49,17.75,✅ +5.43%,-,,,-,3.76,13.91,18.80,10.90,9.02,,,,,,5.43,-3.96,-7.91,-1.36,0.34,,,,,,12.71,1.72,0.34,-9.62,-1.37
2023-07-20,2023-07-27,5分鐘,3706,神達,大,Dn < -5%,44.35,-2.20,-,,D1,-8.41,,0.00,5.77,0.53,3.85,-3.95,-3.53,3.53,-0.96,-3.85,-9.62,-,D1,-8.41,2.03,✅ +2.03%,-8.41,-3.52,-2.35,-5.48,-7.83,,,,,,2.03,-3.14,-4.31,-1.14,1.38,,,,,,3.66,-1.47,1.78,-5.86,-5.45
2023-07-19,2023-07-26,5分鐘,6569,醫揚,中,Dn ≥ 0%,53.96,-3.82,-,,D4,6.07,,-6.38,-4.68,-2.13,-3.83,-7.02,-15.32,-16.38,-14.26,-22.77,-25.11,-,-,,,-,9.81,8.41,13.55,6.07,10.75,,,,,,-0.21,1.08,-3.50,3.30,-1.05,,,,,,-4.48,-1.92,-3.62,-6.82,-15.14
2023-07-18,2023-08-01,20分鐘,1519,華城,大,Dn < -5%,38.54,-5.14,D5,-6.90,D5,-6.90,22.47,6.42,0.99,5.19,3.70,6.17,10.62,2.96,4.44,-4.94,4.44,✅ +22.47%,-,,,-,-5.75,-10.57,-4.83,-0.69,-6.90,-5.29,-2.53,3.45,5.29,9.89,20.98,27.51,19.81,14.81,22.47,20.39,16.98,10.22,8.30,3.77,-17.54,-14.11,-15.32,-13.31,-9.68
2023-07-18,2023-07-25,5分鐘,2388,威盛,大,Dn -5%~0%,58.73,-11.65,-,,D1,-3.85,,14.00,21.20,15.20,18.00,6.40,-2.80,-9.20,-12.40,-6.40,-15.60,-,-,,,-,-3.85,-1.92,3.85,14.23,16.15,,,,,,18.80,16.47,10.00,0.00,-1.66,,,,,,2.02,-3.03,-0.67,-10.44,-18.18
2023-07-17,2023-07-24,5分鐘,6703,軒郁,中,Dn -5%~0%,48.59,-10.43,-,,D2,-3.63,,-8.42,-9.60,-9.01,-8.12,-9.01,-14.03,-14.62,-18.46,-11.52,-22.60,-,-,,,-,6.95,-3.63,-0.79,-1.74,0.16,,,,,,-5.47,4.92,1.91,2.89,0.95,,,,,,-4.37,-3.75,-2.81,-3.75,-9.06
2023-07-14,2023-07-21,5分鐘,3231,緯創,大,Dn -5%~0%,83.84,-11.54,-,,D4,-3.03,,3.87,11.27,7.04,10.21,8.45,10.56,-0.35,-4.93,-14.44,-19.72,-,-,,,-,7.58,5.68,0.76,-3.03,1.89,,,,,,-8.10,-6.45,-1.88,1.95,-2.97,,,,,,21.07,16.48,19.92,18.01,20.31
2023-07-11,2023-07-18,5分鐘,4979,華星光,中,Dn ≥ 0%,94.96,-25.44,-,,D1,3.32,,8.21,10.36,21.07,26.79,33.57,26.43,27.86,28.93,41.79,27.86,-,-,,,-,3.32,9.96,14.76,26.20,23.99,,,,,,20.00,12.75,8.04,-1.75,0.00,,,,,,-8.04,0.89,5.65,11.31,5.36
2023-07-10,2023-07-24,20分鐘,6125,廣運,中,Dn < -5%,96.68,-5.65,D3,-7.95,D3,-7.95,34.16,35.47,25.39,12.96,10.08,9.03,1.44,0.65,-9.29,-10.60,-5.24,✅ +34.16%,-,,,-,-7.83,-5.54,-7.95,-7.23,-3.73,0.48,-2.41,-1.69,8.07,16.14,33.99,30.74,34.16,33.12,28.29,22.90,26.54,25.61,14.27,6.33,-6.54,-15.80,-17.95,-18.73,-24.39
2023-07-06,2023-07-13,5分鐘,6451,訊芯-KY,中,Dn < -5%,42.29,3.08,-,,D3,-5.14,,-3.15,-1.97,3.54,-2.36,3.15,-6.69,-5.51,-14.17,-14.96,-14.96,-,D3,-5.14,6.67,✅ +6.67%,0.40,-3.16,-5.14,-2.37,-0.40,,,,,,0.79,4.49,6.67,3.64,1.59,,,,,,-2.73,2.73,-3.12,2.34,-7.42
2023-07-05,2023-07-19,20分鐘,8996,高力,中,Dn < -5%,37.52,-3.59,D4,-6.45,D7,-10.75,9.20,12.36,10.06,20.98,20.83,14.22,7.76,7.18,4.31,-2.30,-2.44,✅ +9.20%,-,,,-,-6.85,-4.30,-4.03,-6.45,-5.91,-7.66,-10.75,-8.20,-7.66,-1.61,9.67,6.74,6.44,9.20,8.57,10.63,14.46,11.27,10.63,3.83,0.79,10.79,10.66,4.61,-1.32
2023-07-04,2023-07-18,20分鐘,2059,川湖,大,Dn < -5%,65.27,-5.02,D3,-5.92,D3,-5.92,30.43,30.58,43.63,41.98,41.08,48.58,52.17,41.38,41.23,40.48,35.98,✅ +30.43%,-,,,-,-1.69,-5.50,-5.92,-2.68,-2.82,-2.26,0.85,4.65,12.83,11.71,24.82,29.85,30.43,26.09,26.27,25.54,21.68,17.25,8.75,9.85,10.11,8.85,8.16,13.91,16.67
2023-07-04,2023-07-18,20分鐘,9105,泰金寶-DR,中,Dn -5%~0%,1.31,2.34,-,,D3,-1.55,,6.05,5.53,6.58,6.58,8.16,9.21,7.89,8.42,5.26,5.26,-,-,,,-,-1.04,-1.30,-1.55,-1.30,-0.78,-0.78,-0.78,-1.04,-1.30,-0.78,1.31,1.57,1.84,1.57,1.04,1.04,1.04,1.31,1.57,1.04,3.62,4.65,4.65,6.20,7.24
2023-06-30,2023-07-07,5分鐘,1519,華城,大,Dn -5%~0%,8.87,-2.36,-,,D4,-4.89,,1.36,8.81,12.54,21.69,23.39,35.59,47.46,38.98,31.86,40.34,-,-,,,-,-3.91,-2.93,-2.93,-4.89,-2.61,,,,,,2.03,1.01,1.01,3.08,0.67,,,,,,6.64,10.30,19.27,20.93,32.89
2023-06-29,2023-07-06,5分鐘,2059,川湖,大,Dn -5%~0%,45.41,-4.46,D1,-0.95,D1,-0.95,6.69,6.21,9.87,9.71,10.35,13.85,18.15,27.39,26.11,38.69,52.55,✅ +6.69%,-,,,-,-0.95,4.57,11.83,9.94,5.68,,,,,,6.69,1.06,-5.50,-3.87,0.00,,,,,,2.99,2.84,3.43,6.72,10.75
2023-06-28,2023-07-12,20分鐘,6643,M31,中,Dn ≥ 0%,15.97,-25.25,-,,D8,0.11,,10.94,3.20,4.23,0.62,0.41,1.55,0.10,2.89,3.10,-0.62,-,-,,,-,2.01,2.54,2.65,4.77,5.83,2.54,1.80,0.11,0.64,3.60,4.88,4.34,4.23,2.12,1.10,4.34,5.10,6.88,6.32,3.27,-0.99,0.00,-3.47,-3.66,-2.57
2023-06-27,2023-07-04,5分鐘,2722,夏都,中,Dn < -5%,58.19,-3.60,-,,D3,-15.54,,-6.24,-7.62,-11.49,-12.57,-16.34,-15.84,-22.57,-24.26,-25.35,-27.72,-,D1,-9.82,-4.55,❌ -4.55%,-9.82,-7.59,-15.54,-15.18,-13.39,,,,,,-4.55,-6.86,1.90,1.47,-0.62,,,,,,-3.22,-7.26,-8.40,-12.34,-11.83
