pair,branch_i,branch_j,d0,code,d1,period,i_net_amt_wan,i_influence_pct,j_net_amt_wan,j_influence_pct,d1_open,d1_high,d1_close,stop_price,stopped,frozen,short_ret_pct,abs20_excluded,success
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-03-16,5471,2021-03-17,in_sample,1490.37,0.5107,11735.43,4.0216,99.8,102.5,94.5,106.33,False,False,5.3106,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-03-25,1440,2021-03-26,in_sample,1151.5,0.9856,3237.5,2.7711,18.35,19.25,19.25,18.865,True,False,-2.8065,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-03-26,1440,2021-03-29,in_sample,1488.025,0.6683,13929.3,6.2561,20.4,20.7,19.25,20.727,False,False,5.6373,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-04-15,1304,2021-04-16,in_sample,3140.9,1.9029,6743.32,4.0855,33.0,35.25,35.25,34.545,True,False,-4.6818,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-04-26,6188,2021-04-27,in_sample,687.42,0.767,30769.74,34.3321,53.0,53.9,52.9,55.272,False,False,0.1887,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-04-28,3035,2021-04-29,in_sample,3769.68,1.0498,2854.38,0.7949,69.8,74.5,74.5,73.01,True,False,-4.5989,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-04-29,3041,2021-05-03,in_sample,798.0,2.087,23376.5,61.1357,34.9,34.9,31.5,37.73,False,False,9.7421,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-05-07,6491,2021-05-10,in_sample,1062.6,2.4471,600.6,1.3832,462.0,497.5,483.0,497.84,False,False,-4.5455,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-05-28,4919,2021-05-31,in_sample,4601.52,0.7135,7428.96,1.1519,82.3,86.6,81.9,85.358,True,False,-3.7157,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-01,2038,2021-06-02,in_sample,1258.965,0.3426,2089.965,0.5687,43.3,45.7,45.7,44.786,True,False,-3.4319,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-02,1907,2021-06-03,in_sample,2429.5,1.0423,2580.0,1.1068,44.25,47.3,47.3,46.354,True,False,-4.7548,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-02,2030,2021-06-03,in_sample,877.44,0.956,914.0,0.9959,22.8,22.85,22.6,24.598,False,False,0.8772,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-11,2615,2021-06-15,in_sample,3996.05,0.9746,24709.2,6.0263,182.0,191.5,191.5,187.67,True,False,-3.1154,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-11,6643,2021-06-15,in_sample,1506.7,0.8921,2299.7,1.3616,400.0,430.5,425.0,427.28,True,False,-6.82,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-24,2607,2021-06-25,in_sample,1504.2,0.3722,10177.5,2.5186,37.25,37.95,37.95,37.191,True,False,0.1584,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-25,2457,2021-06-28,in_sample,967.14,0.6943,44066.56,31.6334,41.0,41.75,39.75,42.875,False,False,3.0488,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-06-28,3605,2021-06-29,in_sample,803.64,0.6439,5267.1,4.2201,54.5,54.6,51.4,58.506,False,False,5.6881,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-07-13,4919,2021-07-14,in_sample,3210.3,0.7988,11316.0,2.8158,128.0,131.0,124.5,132.3,False,False,2.7344,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-07-19,6741,2021-07-20,in_sample,724.5,0.6122,1207.5,1.0203,404.0,427.0,382.0,433.65,False,False,5.4455,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-07-29,6237,2021-07-30,in_sample,1504.8,0.8118,7356.8,3.9686,149.5,151.5,144.5,163.66,False,False,3.3445,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-08-25,2614,2021-08-26,in_sample,371.175,0.34,25339.125,23.2086,40.0,40.0,35.7,39.592,True,False,1.02,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-09-01,5351,2021-09-02,in_sample,294.4,0.1837,6205.4,3.8717,45.8,48.2,44.4,49.588,False,False,3.0568,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-09-15,1721,2021-09-16,in_sample,311.41,3.3157,78.375,0.8345,10.75,11.45,11.45,11.221,True,False,-4.3814,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-09-17,2371,2021-09-22,in_sample,2895.78,0.5519,23520.28,4.4829,33.25,34.6,31.65,35.966,False,False,4.812,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-09-30,4147,2021-10-01,in_sample,476.4,0.9124,9297.74,17.8067,83.0,85.0,80.9,85.554,False,False,2.5301,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-10-08,6104,2021-10-12,in_sample,1876.1,0.6896,20547.15,7.5521,128.0,128.5,117.5,138.18,False,False,8.2031,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-10-13,3504,2021-10-14,in_sample,1081.35,0.4105,3669.3,1.3929,125.0,126.5,109.5,130.83,False,False,12.4,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-10-19,6138,2021-10-20,in_sample,857.5,0.7644,1543.5,1.3759,171.0,180.0,179.0,184.73,False,False,-4.6784,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-10-29,4739,2021-11-01,in_sample,3944.5,0.6781,31178.7,5.3601,174.0,176.5,171.0,184.73,False,False,1.7241,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-11-01,3661,2021-11-02,in_sample,1356.0,0.5359,8136.0,3.2155,1150.0,1195.0,1170.0,1215.2,False,False,-1.7391,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-12-07,8104,2021-12-08,in_sample,416.5,1.4426,2380.0,8.2433,63.8,65.4,65.4,64.092,True,False,-0.4577,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-12-15,2637,2021-12-16,in_sample,1247.75,0.8165,3363.5,2.2009,79.5,80.8,79.7,83.496,False,False,-0.2516,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-12-21,3217,2021-12-22,in_sample,1251.25,0.6829,2255.0,1.2307,140.5,150.0,145.0,147.98,True,False,-5.3238,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-12-23,4927,2021-12-24,in_sample,2567.1,0.8634,4876.2,1.6401,129.0,129.5,123.0,138.67,False,False,4.6512,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2021-12-24,2461,2021-12-27,in_sample,311.1,0.5074,10200.0,16.6356,25.5,26.5,26.45,27.489,False,False,-3.7255,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-03-03,4755,2022-03-04,in_sample,791.35,0.5211,1615.0,1.0635,162.0,164.0,153.0,173.95,False,False,5.5556,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-03-09,2607,2022-03-10,in_sample,1676.88,0.3278,10232.64,2.0003,42.0,43.95,41.75,43.953,False,False,0.5952,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-03-18,8155,2022-03-21,in_sample,866.0,0.4287,6148.6,3.0435,210.0,212.5,195.0,233.24,False,False,7.1429,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-04-18,4130,2022-04-19,in_sample,235.45,2.2537,2770.0,26.5146,28.95,29.5,28.5,29.841,False,False,1.5544,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-04-22,2607,2022-04-25,in_sample,3469.4,0.7361,20413.85,4.3311,40.7,40.95,37.45,44.737,False,False,7.9853,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-04-26,3708,2022-04-27,in_sample,1638.5,0.3273,14007.0,2.7978,143.5,145.5,140.0,156.31,False,False,2.439,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-05-18,1795,2022-05-19,in_sample,1677.0,0.9795,1896.3,1.1076,127.0,133.5,131.5,138.67,False,False,-3.5433,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-05-30,4755,2022-05-31,in_sample,1292.8,0.9253,26219.6,18.7654,200.5,206.5,206.0,217.56,False,False,-2.7431,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-06-01,3558,2022-06-02,in_sample,2114.6,1.066,2180.0,1.0989,217.0,220.5,217.0,234.71,False,False,0.0,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-06-24,8478,2022-06-27,in_sample,1171.15,0.8267,5677.1,4.0073,202.5,207.0,197.5,213.64,False,False,2.4691,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-06-27,6235,2022-06-28,in_sample,1149.5,0.367,12848.75,4.1026,47.5,47.8,43.8,51.156,False,False,7.7895,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-06-27,8028,2022-06-28,in_sample,1188.3,0.9229,1349.07,1.0478,69.3,71.8,71.4,75.264,False,False,-3.0303,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-07-07,3047,2022-07-08,in_sample,125.73,0.9041,1375.41,9.8905,12.75,13.15,12.75,13.671,False,False,0.0,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-07-07,3504,2022-07-08,in_sample,596.6,0.8287,5204.55,7.2293,82.1,86.3,86.3,84.574,True,False,-3.0134,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-07-18,5706,2022-07-19,in_sample,664.0,2.0076,5856.48,17.7074,69.6,72.2,68.5,71.54,True,False,-2.7874,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-07-21,4919,2022-07-22,in_sample,3379.95,0.6622,3431.75,0.6723,131.0,138.0,130.0,139.16,False,False,0.7634,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-07-25,1539,2022-07-26,in_sample,271.33,0.8205,1574.345,4.7606,31.65,33.7,33.2,34.006,False,False,-4.8973,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-07-27,2482,2022-07-28,in_sample,284.625,0.3913,13745.375,18.8975,29.0,29.95,28.4,30.968,False,False,2.069,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-08-05,3163,2022-08-08,in_sample,609.12,2.0624,9762.84,33.0561,58.6,62.0,62.0,60.76,True,False,-3.686,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-08-24,2405,2022-08-25,in_sample,336.545,0.739,558.25,1.2259,16.4,16.75,15.7,17.15,False,False,4.2683,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-08-24,5258,2022-08-25,in_sample,1850.4,0.5252,2520.0,0.7152,73.8,79.2,79.2,77.616,True,False,-5.1707,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-08-26,4432,2022-08-29,in_sample,66.9,0.831,568.65,7.0634,32.85,33.6,30.15,36.015,False,False,8.2192,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-08-31,3105,2022-09-01,in_sample,1445.85,1.0451,14529.9,10.5021,175.5,176.5,167.0,192.08,False,False,4.8433,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-09-12,3081,2022-09-13,in_sample,623.0,0.984,587.4,0.9278,177.0,177.5,166.5,191.59,False,False,5.9322,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-09-13,8222,2022-09-14,in_sample,166.085,0.3025,3403.335,6.1977,28.05,30.9,29.9,30.331,True,False,-8.1319,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-09-22,4162,2022-09-23,in_sample,1514.05,0.376,7315.55,1.8166,141.5,142.5,128.5,152.39,False,False,9.1873,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-10-04,4931,2022-10-05,in_sample,1241.18,0.6105,17921.54,8.8148,46.75,48.2,44.4,49.294,False,False,5.0267,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-11-01,3454,2022-11-02,in_sample,1367.1,0.5771,1984.5,0.8377,150.0,161.5,161.5,158.27,True,False,-5.5133,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-11-03,2468,2022-11-04,in_sample,155.15,1.0913,133.75,0.9407,27.8,28.0,26.4,28.812,False,False,5.036,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-11-04,4931,2022-11-07,in_sample,1060.29,0.2988,7057.38,1.9891,59.6,60.1,57.0,60.466,False,False,4.3624,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-11-10,3362,2022-11-11,in_sample,325.5,2.0408,5513.97,34.5711,71.6,71.6,68.2,70.168,True,False,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-11-17,3441,2022-11-18,in_sample,55.09,0.3765,4855.79,33.187,42.0,42.55,40.7,42.385,True,False,-0.9167,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-11-22,1584,2022-11-23,in_sample,235.8,1.2846,6794.97,37.0191,21.6,21.6,21.6,21.168,True,False,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-01,3356,2022-12-02,in_sample,434.32,0.3458,2440.0,1.9426,49.0,50.3,47.05,52.528,False,False,3.9796,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-01,6589,2022-12-02,in_sample,2625.0,0.748,6030.0,1.7182,149.5,159.0,151.0,161.7,False,False,-1.0033,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-09,3558,2022-12-12,in_sample,2361.3,0.8183,19029.3,6.5946,233.5,241.0,237.0,249.41,False,False,-1.4989,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-09,4106,2022-12-12,in_sample,304.5,3.7912,1528.59,19.0318,31.0,31.5,30.8,32.781,False,False,0.6452,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-13,4167,2022-12-14,in_sample,102.15,1.0339,4503.68,45.5828,24.95,24.95,24.95,24.451,True,False,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-14,3228,2022-12-15,in_sample,374.4,0.4588,8819.2,10.8076,208.5,211.5,200.0,223.93,False,False,4.0767,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-14,8996,2022-12-15,in_sample,1517.25,0.6391,1820.7,0.7669,179.0,182.5,178.5,192.08,False,False,0.2793,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2022-12-15,8033,2022-12-16,in_sample,689.32,1.4252,15668.425,32.3949,44.6,45.1,43.9,48.853,False,False,1.5695,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-01-09,6533,2023-01-10,in_sample,3201.6,0.6108,7948.8,1.5164,551.0,561.0,549.0,594.86,False,False,0.363,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-01-11,6245,2023-01-12,in_sample,785.26,0.784,1133.16,1.1313,100.5,104.0,102.0,106.82,False,False,-1.4925,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-01-17,8996,2023-01-30,in_sample,1006.95,0.159,9226.95,1.4569,211.0,216.0,200.0,221.48,False,False,5.2133,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-01-30,6719,2023-01-31,in_sample,1086.3,0.7935,2044.8,1.4936,319.5,322.5,322.0,343.98,False,False,-0.7825,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-01-31,5258,2023-02-01,in_sample,1320.48,0.7284,13079.04,7.2147,79.8,82.5,81.0,84.672,False,False,-1.5038,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-02-09,6643,2023-02-10,in_sample,3177.3,0.8192,6853.0,1.767,623.0,644.0,595.0,671.3,False,False,4.4944,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-02-23,3515,2023-02-24,in_sample,1142.4,0.9986,8400.0,7.3425,170.0,171.0,158.5,180.81,False,False,6.7647,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-03-17,6244,2023-03-20,in_sample,1403.46,0.8998,2556.06,1.6387,34.4,35.8,35.8,36.505,False,False,-4.0698,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-03-30,6285,2023-03-31,in_sample,1397.25,0.3708,29601.0,7.856,103.5,104.5,103.5,111.23,False,False,0.0,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-04-14,2748,2023-04-17,in_sample,775.32,0.6721,1481.06,1.2838,101.5,102.5,96.7,106.82,False,False,4.7291,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-04-14,8996,2023-04-17,in_sample,1436.4,0.7441,2898.0,1.5012,252.0,253.5,241.0,271.46,False,False,4.3651,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-04-18,4979,2023-04-19,in_sample,1420.8,1.227,2960.0,2.5564,61.0,63.6,60.0,63.798,False,False,1.6393,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-04-21,2031,2023-04-24,in_sample,653.92,0.4442,8334.8,5.6613,53.0,53.5,49.8,57.722,False,False,6.0377,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-04-27,8222,2023-04-28,in_sample,818.75,0.5105,11525.0,7.1864,65.3,68.7,64.1,67.326,True,False,-3.1026,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-04-28,3479,2023-05-02,in_sample,1154.4,0.8957,9745.8,7.5615,111.5,114.0,112.5,119.56,False,False,-0.8969,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-05-03,8478,2023-05-04,in_sample,885.7,0.2449,1042.0,0.2882,530.0,536.0,492.0,561.54,False,False,7.1698,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-02,6160,2023-06-05,in_sample,344.955,0.625,4198.935,7.6077,41.4,41.6,38.0,42.728,False,False,8.2126,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-05,2402,2023-06-06,in_sample,181.05,0.3483,8892.75,17.1066,35.95,35.95,31.95,38.269,False,False,11.1266,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-05,4931,2023-06-06,in_sample,845.25,0.9636,16621.5,18.9492,52.5,52.7,48.55,56.546,False,False,7.5238,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-05,8426,2023-06-06,in_sample,306.93,1.1347,267.58,0.9892,80.2,84.5,76.2,84.77,False,False,4.9875,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-13,1522,2023-06-14,in_sample,505.5,0.5325,434.73,0.458,35.0,37.05,35.25,36.309,True,False,-3.74,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-19,4916,2023-06-20,in_sample,738.48,0.767,13729.2,14.2587,42.85,44.85,44.85,43.953,True,False,-2.5741,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-19,6811,2023-06-20,in_sample,425.0,1.2692,550.0,1.6425,254.0,256.0,242.0,269.5,False,False,4.7244,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-06-20,2736,2023-06-21,in_sample,96.9,0.1977,122.4,0.2497,55.6,56.1,52.7,54.978,True,False,1.1187,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-03,2421,2023-07-04,in_sample,1621.8,0.5666,20134.8,7.0341,103.0,110.0,108.0,109.76,True,False,-6.5631,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-11,2481,2023-07-12,in_sample,2077.7,0.56,3705.1,0.9986,79.6,81.6,76.3,85.162,False,False,4.1457,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-13,2419,2023-07-14,in_sample,789.025,0.583,580.04,0.4286,45.2,46.9,46.9,45.962,True,False,-1.6858,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-13,3363,2023-07-14,in_sample,644.6,0.4248,11614.52,7.6543,61.5,63.4,61.8,63.112,True,False,-2.6211,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-14,6187,2023-07-17,in_sample,936.15,0.7014,1777.5,1.3318,119.5,127.5,121.5,127.4,True,False,-6.6109,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-14,6188,2023-07-17,in_sample,1601.4,0.5079,21016.02,6.6652,96.3,103.5,103.5,101.43,True,False,-5.3271,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-14,8936,2023-07-17,in_sample,937.2,0.9043,16799.31,16.21,40.0,40.6,39.8,42.091,False,False,0.5,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-17,3078,2023-07-18,in_sample,718.32,0.3408,981.12,0.4655,94.5,95.6,78.9,94.374,True,False,0.1333,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-19,2059,2023-07-20,in_sample,2490.8,0.8642,8909.4,3.0912,954.0,999.0,947.0,1029.0,False,False,0.7338,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-21,3017,2023-07-24,in_sample,4407.0,0.4764,28611.6,3.0927,344.0,358.5,344.0,365.05,False,False,0.0,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-24,6188,2023-07-25,in_sample,1392.3,0.2392,11690.9,2.0088,115.0,121.5,121.5,119.07,True,False,-3.5391,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-25,6213,2023-07-26,in_sample,352.19,0.6331,22892.35,41.1502,89.0,90.0,82.2,92.512,False,False,7.6404,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-07-27,1783,2023-07-28,in_sample,508.97,1.7184,297.45,1.0043,67.5,67.5,64.5,71.246,False,False,4.4444,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-09-19,5211,2023-09-20,in_sample,5.32,0.2229,10.64,0.4459,25.95,26.25,24.65,28.665,False,False,5.0096,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-10-03,3006,2023-10-04,in_sample,3816.0,1.8997,10359.0,5.1568,87.4,89.4,86.7,97.02,False,False,0.8009,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-10-04,1324,2023-10-05,in_sample,21.825,0.5871,30.555,0.8219,14.95,16.0,16.0,15.68,True,False,-4.8829,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-10-12,8227,2023-10-13,in_sample,1321.6,1.1505,887.95,0.773,208.0,215.5,214.0,222.46,False,False,-2.8846,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-10-13,5215,2023-10-16,in_sample,692.64,1.7626,319.68,0.8135,67.5,72.8,67.0,71.736,True,False,-6.2756,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2023-10-17,6168,2023-10-18,in_sample,917.0,1.6818,1254.98,2.3017,26.65,28.4,26.9,28.224,True,False,-5.9062,False,False
