event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
2849_2007-05-23,2849,2007-05-23,59,-0.029739776951672847,0.03929765886287617,-0.06903743581454902
2849_2007-05-23,2849,2007-05-23,60,-0.09541511771995048,-0.0033444816053510573,-0.09207063611459942
6152_2007-05-23,6152,2007-05-23,-21,-0.07084785133565619,-0.032608695652173836,-0.03823915568348235
6152_2007-05-23,6152,2007-05-23,-20,-0.059233449477351874,-0.02842809364548493,-0.030805355831866943
6152_2007-05-23,6152,2007-05-23,-19,-0.05691056910569092,-0.03678929765886285,-0.02012127144682807
6152_2007-05-23,6152,2007-05-23,-18,-0.020905923344947674,-0.03511705685618716,0.014211133511239482
6152_2007-05-23,6152,2007-05-23,-17,-0.04761904761904756,-0.038461538461538436,-0.009157509157509125
6152_2007-05-23,6152,2007-05-23,-16,-0.08594657375145176,-0.04849498327759194,-0.03745159047385982
6152_2007-05-23,6152,2007-05-23,-15,-0.0662020905923344,-0.0376254180602007,-0.028576672532133696
6152_2007-05-23,6152,2007-05-23,-14,-0.06736353077816493,-0.026755852842809236,-0.04060767793535569
6152_2007-05-23,6152,2007-05-23,-13,-0.06039488966318218,-0.010033444816053394,-0.05036144484712879
6152_2007-05-23,6152,2007-05-23,-12,-0.07549361207897798,-0.004180602006689016,-0.07131301007228896
6152_2007-05-23,6152,2007-05-23,-11,-0.0824622531939605,-0.00836120401337792,-0.07410104918058258
6152_2007-05-23,6152,2007-05-23,-10,-0.0940766550522647,-0.01421404682274241,-0.07986260822952229
6152_2007-05-23,6152,2007-05-23,-9,-0.09059233449477344,-0.009197324414715657,-0.08139501008005778
6152_2007-05-23,6152,2007-05-23,-8,-0.06852497096399524,-0.0200668896321069,-0.048458081331888336
6152_2007-05-23,6152,2007-05-23,-7,-0.0824622531939605,-0.01755852842809358,-0.06490372476586692
6152_2007-05-23,6152,2007-05-23,-6,-0.04761904761904756,-0.027591973244147083,-0.020027074374900478
6152_2007-05-23,6152,2007-05-23,-5,-0.0662020905923344,-0.026755852842809236,-0.03944623774952516
6152_2007-05-23,6152,2007-05-23,-4,-0.0662020905923344,-0.0200668896321069,-0.046135200960227496
6152_2007-05-23,6152,2007-05-23,-3,-0.04878048780487787,-0.021739130434782594,-0.027041357370095276
6152_2007-05-23,6152,2007-05-23,-2,0.017421602787456525,-0.0033444816053510573,0.020766084392807582
