資料日期,代號,股票名稱,資料日收盤價,動態大戶級距(張),前週大戶比例(%),本週大戶比例(%),本週變化(百分點)
2016-11-11,5905,南仁湖,8.507748,1000,28.980000,28.570000,-0.410000
2016-11-11,6452,名稱待補,422.925993,200,79.820000,79.410000,-0.410000
2016-11-11,3010,華立,98.154160,800,63.490000,63.090000,-0.400000
2016-11-11,6456,GIS-KY,84.133666,1000,75.660000,75.260000,-0.400000
2016-11-11,9944,新麗,33.082054,1000,74.130000,73.730000,-0.400000
2016-11-11,2340,台亞,12.681409,1000,31.880000,31.490000,-0.390000
2016-11-11,2637,慧洋-KY,52.097907,1000,65.920000,65.530000,-0.390000
2016-11-11,3138,耀登,,100,83.920000,83.530000,-0.390000
2016-11-11,5310,天剛,9.942649,1000,60.470000,60.080000,-0.390000
2016-11-11,8150,南茂,28.058360,1000,94.950000,94.570000,-0.380000
2016-11-11,2609,陽明,8.994979,1000,52.850000,52.470000,-0.380000
2016-11-11,2727,王品,150.021883,600,47.910000,47.530000,-0.380000
2016-11-11,2743,山富,,100,88.690000,88.310000,-0.380000
2016-11-11,3523,迎輝,18.677178,1000,69.630000,69.250000,-0.380000
2016-11-11,8415,大國鋼,19.800000,1000,94.350000,93.970000,-0.380000
2016-11-11,6498,久禾光,,100,87.190000,86.820000,-0.370000
2016-11-11,4906,正文,40.473756,1000,27.440000,27.070000,-0.370000
2016-11-11,6139,亞翔,57.344457,1000,47.080000,46.710000,-0.370000
2016-11-11,2545,皇翔,112.921471,800,75.490000,75.130000,-0.360000
2016-11-11,8076,伍豐,142.846861,600,34.160000,33.800000,-0.360000
2016-11-11,3033,威健,52.963522,1000,31.850000,31.490000,-0.360000
2016-11-11,1216,統一,124.711668,600,89.310000,88.950000,-0.360000
2016-11-11,2462,良得電,50.862665,1000,44.420000,44.060000,-0.360000
2016-11-11,8046,南電,37.838544,1000,83.700000,83.340000,-0.360000
2016-11-11,3706,神達,33.030913,1000,60.530000,60.180000,-0.350000
2016-11-11,1614,三洋電,31.240570,1000,72.450000,72.110000,-0.340000
2016-11-11,5483,中美晶,53.535599,1000,36.950000,36.610000,-0.340000
2016-11-11,2387,精元,28.230685,1000,64.130000,63.790000,-0.340000
2016-11-11,1704,名稱待補,70.676330,1000,74.100000,73.760000,-0.340000
2016-11-11,6533,晶心科,,100,71.280000,70.950000,-0.330000
2016-11-11,2640,大車隊,62.417468,1000,49.540000,49.210000,-0.330000
2016-11-11,4728,雙美,44.177465,1000,20.610000,20.280000,-0.330000
2016-11-11,5386,青雲,3.835593,1000,45.140000,44.810000,-0.330000
2016-11-11,8454,富邦媒,203.770540,400,89.640000,89.310000,-0.330000
2016-11-11,6488,環球晶,86.507463,1000,86.530000,86.210000,-0.320000
2016-11-11,1201,味全,18.792880,1000,60.960000,60.640000,-0.320000
2016-11-11,2049,上銀,175.455358,400,60.460000,60.140000,-0.320000
2016-11-11,2406,國碩,15.917919,1000,22.180000,21.860000,-0.320000
2016-11-11,3056,富華新,27.522799,1000,55.690000,55.370000,-0.320000
2016-11-11,8215,明基材,15.271300,1000,50.050000,49.730000,-0.320000
2016-11-11,3592,瑞鼎,,100,61.970000,61.650000,-0.320000
2016-11-18,8068,全達,37.700000,1000,57.740000,80.700000,22.960000
2016-11-18,5227,立凱-KY,32.750000,1000,34.980000,49.670000,14.690000
2016-11-18,2066,世德,133.094438,600,65.630000,70.670000,5.040000
2016-11-18,3032,偉訓,82.540790,1000,47.790000,52.480000,4.690000
2016-11-18,3662,名稱待補,,100,59.040000,63.530000,4.490000
2016-11-18,4991,環宇-KY,109.472203,800,34.380000,38.670000,4.290000
2016-11-18,3297,杭特,28.605142,1000,35.640000,39.330000,3.690000
2016-11-18,3054,立萬利,35.258748,1000,71.700000,74.890000,3.190000
2016-11-18,4556,旭然,33.185272,1000,76.100000,79.130000,3.030000
2016-11-18,8042,金山電,108.403993,800,48.110000,50.930000,2.820000
2016-11-18,3587,閎康,115.441028,600,43.300000,45.810000,2.510000
2016-11-18,3490,單井,56.005201,1000,22.760000,25.150000,2.390000
2016-11-18,6238,名稱待補,27.541652,1000,39.660000,42.020000,2.360000
2016-11-18,3290,東浦,20.005116,1000,22.080000,24.330000,2.250000
2016-11-18,1781,合世,19.121002,1000,21.040000,23.220000,2.180000
2016-11-18,4971,IET-KY,76.110324,1000,4.990000,7.060000,2.070000
2016-11-18,4714,永捷,14.351133,1000,31.640000,33.660000,2.020000
2016-11-18,8462,柏文,97.946341,800,68.510000,70.520000,2.010000
2016-11-18,1310,台苯,24.952588,1000,41.510000,43.230000,1.720000
2016-11-18,4916,事欣科,39.393014,1000,40.560000,42.240000,1.680000
2016-11-18,4429,名稱待補,28.606012,1000,41.500000,43.150000,1.650000
2016-11-18,3522,御嵿,57.356900,1000,49.460000,51.000000,1.540000
2016-11-18,3450,聯鈞,304.960594,200,34.420000,35.940000,1.520000
2016-11-18,4144,名稱待補,64.088824,1000,51.330000,52.810000,1.480000
2016-11-18,2448,名稱待補,33.646043,1000,41.320000,42.720000,1.400000
2016-11-18,5469,瀚宇博,39.835317,1000,59.120000,60.500000,1.380000
2016-11-18,8043,蜜望實,23.284073,1000,51.440000,52.820000,1.380000
2016-11-18,3089,名稱待補,14.559060,1000,17.560000,18.910000,1.350000
2016-11-18,6245,立端,88.936398,800,40.080000,41.430000,1.350000
2016-11-18,4943,康控-KY,55.600000,1000,72.460000,73.730000,1.270000
2016-11-18,1731,美吾華,19.359875,1000,43.620000,44.890000,1.270000
2016-11-18,6456,GIS-KY,89.839401,800,75.260000,76.470000,1.210000
2016-11-18,6164,華興,22.350046,1000,19.560000,20.730000,1.170000
2016-11-18,8049,晶采,14.171872,1000,35.230000,36.400000,1.170000
2016-11-18,6131,名稱待補,28.643873,1000,48.450000,49.590000,1.140000
2016-11-18,3303,岱稜,28.568171,1000,29.250000,30.350000,1.100000
2016-11-18,5443,均豪,21.172528,1000,25.240000,26.320000,1.080000
2016-11-18,2034,允強,68.829162,1000,48.400000,49.460000,1.060000
2016-11-18,3673,TPK-KY,81.772472,1000,47.440000,48.490000,1.050000
2016-11-18,8163,達方,34.051900,1000,40.610000,41.660000,1.050000
2016-11-18,3406,玉晶光,81.487053,1000,42.380000,43.410000,1.030000
2016-11-18,5481,新華,18.370968,1000,61.040000,62.060000,1.020000
2016-11-18,5490,同亨,94.873078,800,27.390000,28.390000,1.000000
2016-11-18,3230,錦明,6.453852,1000,63.990000,64.980000,0.990000
2016-11-18,7402,邑錡,63.848238,1000,32.890000,33.880000,0.990000
2016-11-18,6488,環球晶,105.098507,800,87.410000,88.390000,0.980000
2016-11-18,2546,根基,28.883715,1000,55.360000,56.320000,0.960000
2016-11-18,4414,如興,6.021176,1000,42.590000,43.540000,0.950000
2016-11-18,8081,致新,146.645775,600,38.770000,39.710000,0.940000
2016-11-18,3011,今皓,8.049834,1000,21.190000,22.130000,0.940000
2016-11-18,2371,大同,4.033125,1000,61.060000,61.990000,0.930000
2016-11-18,3360,尚立,25.927265,1000,37.080000,37.990000,0.910000
2016-11-18,3325,旭品,35.601684,1000,25.030000,25.930000,0.900000
2016-11-18,2387,精元,28.146915,1000,63.790000,64.680000,0.890000
2016-11-18,1536,和大,206.449995,400,66.040000,66.920000,0.880000
2016-11-18,3236,千如,31.215134,1000,26.930000,27.800000,0.870000
2016-11-18,4736,泰博,152.912797,600,51.640000,52.500000,0.860000
2016-11-18,6116,彩晶,5.117073,1000,44.890000,45.740000,0.850000
2016-11-18,6462,神盾,239.000000,400,62.020000,62.860000,0.840000
2016-11-18,3029,零壹,30.737527,1000,29.950000,30.780000,0.830000
2016-11-18,6153,嘉聯益,24.981602,1000,31.760000,32.580000,0.820000
2016-11-18,1474,弘裕,15.907012,1000,54.340000,55.160000,0.820000
2016-11-18,3031,佰鴻,21.611604,1000,46.140000,46.950000,0.810000
2016-11-18,9939,宏全,91.767760,800,43.170000,43.980000,0.810000
2016-11-18,5263,智崴,232.062342,400,54.920000,55.720000,0.800000
2016-11-18,5355,佳總,6.859798,1000,41.810000,42.590000,0.780000
2016-11-18,5315,光聯,12.138031,1000,17.330000,18.070000,0.740000
2016-11-18,8299,群聯,505.770147,200,65.340000,66.080000,0.740000
2016-11-18,6290,良維,45.000745,1000,39.660000,40.390000,0.730000
2016-11-18,3141,晶宏,19.782527,1000,16.220000,16.950000,0.730000
2016-11-18,5203,訊連,138.127615,600,48.250000,48.950000,0.700000
2016-11-18,5310,天剛,9.876658,1000,60.080000,60.780000,0.700000
2016-11-18,5607,遠雄港,15.279872,1000,59.830000,60.530000,0.700000
2016-11-18,6129,普誠,9.818857,1000,24.970000,25.670000,0.700000
2016-11-18,6274,台燿,48.087957,1000,63.750000,64.450000,0.700000
2016-11-18,8420,名稱待補,22.830395,1000,66.210000,66.890000,0.680000
2016-11-18,3665,貿聯-KY,232.102412,400,53.840000,54.520000,0.680000
2016-11-18,3081,聯亞,364.781283,200,69.930000,70.610000,0.680000
2016-11-18,4180,名稱待補,102.000000,800,66.530000,67.200000,0.670000
2016-11-18,5426,振發,24.938899,1000,43.880000,44.540000,0.660000
2016-11-18,1236,宏亞,40.682058,1000,81.940000,82.580000,0.640000
2016-11-18,4707,磐亞,13.457206,1000,66.440000,67.080000,0.640000
2016-11-18,1443,立益物流,2.119713,1000,69.880000,70.500000,0.620000
2016-11-18,2478,大毅,32.503320,1000,57.350000,57.960000,0.610000
2016-11-18,3380,明泰,41.419975,1000,63.120000,63.730000,0.610000
2016-11-18,5205,中茂,,100,62.100000,62.710000,0.610000
2016-11-18,3541,西柏,240.254069,400,48.680000,49.280000,0.600000
2016-11-18,6548,長科*,299.000000,200,77.870000,78.470000,0.600000
2016-11-18,2421,建準,47.041618,1000,58.350000,58.930000,0.580000
2016-11-18,2882,國泰金,78.892229,1000,79.580000,80.150000,0.570000
2016-11-18,6271,同欣電,150.623435,600,69.660000,70.230000,0.570000
2016-11-18,2427,三商電,7.955588,1000,57.350000,57.920000,0.570000
2016-11-18,3661,世芯-KY,33.071687,1000,42.450000,43.020000,0.570000
2016-11-18,2355,敬鵬,113.058180,800,64.480000,65.050000,0.570000
2016-11-18,5388,中磊,135.958822,600,64.120000,64.690000,0.570000
2016-11-18,2426,鼎元,12.350328,1000,23.710000,24.260000,0.550000
2016-11-18,2615,萬海,32.644127,1000,84.370000,84.910000,0.540000
2016-11-18,2231,為升,592.628227,100,82.460000,82.990000,0.530000
2016-11-18,4113,聯上,21.923555,1000,47.870000,48.400000,0.530000
2016-11-18,8450,霹靂,81.050403,1000,57.260000,57.770000,0.510000
2016-11-18,1309,台達化,11.666895,1000,52.800000,53.290000,0.490000
2016-11-18,5274,信驊,699.849223,100,77.920000,78.410000,0.490000
2016-11-18,3005,神基,65.910606,1000,72.820000,73.300000,0.480000
2016-11-18,3684,榮昌,,100,72.430000,72.910000,0.480000
2016-11-18,3057,喬鼎,21.679190,1000,18.560000,19.010000,0.450000
2016-11-18,6016,康和證,7.513884,1000,54.020000,54.470000,0.450000
2016-11-18,3189,景碩,131.605666,600,72.240000,72.680000,0.440000
2016-11-18,8466,美吉吉-KY,129.500000,600,76.270000,76.710000,0.440000
2016-11-18,3055,蔚華科,36.227135,1000,34.030000,34.470000,0.440000
2016-11-18,8110,華東,14.183000,1000,65.110000,65.550000,0.440000
2016-11-18,6142,友勁,12.907624,1000,29.830000,30.260000,0.430000
2016-11-18,1210,大成,79.189678,1000,59.390000,59.820000,0.430000
2016-11-18,6412,群電,57.637305,1000,79.120000,79.550000,0.430000
2016-11-18,6214,精誠,81.389728,1000,50.860000,51.280000,0.420000
2016-11-18,6506,雙邦,29.661340,1000,36.290000,36.700000,0.410000
2016-11-18,8215,明基材,15.392501,1000,49.730000,50.140000,0.410000
2016-11-18,2745,五福,,100,92.630000,93.030000,0.400000
2016-11-18,3416,融程電,146.336468,600,52.100000,52.500000,0.400000
2016-11-18,8341,日友,120.866904,600,61.050000,61.450000,0.400000
2016-11-18,1809,中釉,15.629338,1000,59.300000,59.680000,0.380000
2016-11-18,6283,淳安,17.193828,1000,42.510000,42.890000,0.380000
2016-11-18,3535,晶彩科,24.075820,1000,20.950000,21.330000,0.380000
2016-11-18,1909,榮成,25.057671,1000,74.450000,74.830000,0.380000
2016-11-18,6173,信昌電,20.263945,1000,52.670000,53.050000,0.380000
2016-11-18,2637,慧洋-KY,54.591482,1000,65.530000,65.900000,0.370000
2016-11-18,2908,特力,34.325664,1000,79.530000,79.900000,0.370000
2016-11-18,6146,耕興,297.275017,200,81.150000,81.520000,0.370000
2016-11-18,8070,長華*,216.945961,400,64.900000,65.270000,0.370000
2016-11-18,2823,名稱待補,71.640478,1000,79.770000,80.130000,0.360000
2016-11-18,4999,鑫禾,71.377637,1000,45.240000,45.600000,0.360000
2016-11-18,6005,群益證,14.343195,1000,71.160000,71.520000,0.360000
2016-11-18,5434,崇越,216.701595,400,49.640000,49.990000,0.350000
2016-11-18,4111,濟生,30.059159,1000,15.260000,15.610000,0.350000
2016-11-18,3041,揚智,29.254196,1000,30.100000,30.450000,0.350000
2016-11-18,1815,富喬,15.890949,1000,43.860000,44.200000,0.340000
2016-11-18,2109,華豐,9.798313,1000,65.630000,65.970000,0.340000
2016-11-18,2022,聚亨,3.224288,1000,45.240000,45.580000,0.340000
2016-11-18,3059,華晶科,47.041326,1000,34.260000,34.590000,0.330000
2016-11-18,8446,華研,152.182800,600,54.850000,55.180000,0.330000
2016-11-18,8937,合騏*,11.315781,1000,33.400000,33.730000,0.330000
2016-11-18,2015,豐興,89.134524,800,79.720000,80.040000,0.320000
2016-11-18,1729,名稱待補,75.778797,1000,85.720000,86.030000,0.310000
2016-11-18,2612,中航,53.804380,1000,62.430000,62.740000,0.310000
2016-11-18,5487,通泰,34.502942,1000,7.790000,8.100000,0.310000
2016-11-18,2891,中信金,41.747811,1000,74.930000,75.240000,0.310000
2016-11-18,1473,台南,58.480989,1000,60.400000,60.700000,0.300000
2016-11-18,2608,嘉里大榮,59.684002,1000,85.050000,85.350000,0.300000
2016-11-18,3658,名稱待補,,100,88.780000,89.080000,0.300000
2016-11-18,5907,大洋-KY,27.076922,1000,78.530000,78.820000,0.290000
2016-11-18,6111,光聚晶電,58.995960,1000,73.760000,74.050000,0.290000
2016-11-18,1201,味全,19.386908,1000,60.640000,60.920000,0.280000
2016-11-18,3260,威剛,66.636136,1000,29.400000,29.680000,0.280000
2016-11-18,6223,旺矽,138.757640,600,44.000000,44.280000,0.280000
2016-11-18,6510,精測,1164.638387,100,69.510000,69.790000,0.280000
2016-11-18,8107,大億金茂,15.805860,1000,52.760000,53.040000,0.280000
2016-11-18,2707,晶華,510.171338,200,82.930000,83.200000,0.270000
2016-11-18,1414,東和,7.541000,1000,51.780000,52.050000,0.270000
2016-11-18,4438,廣越,143.500000,600,61.180000,61.450000,0.270000
2016-11-18,6143,振曜,140.115054,600,42.240000,42.500000,0.260000
2016-11-18,2497,怡利電,43.205396,1000,57.280000,57.540000,0.260000
2016-11-18,3024,憶聲,10.117936,1000,39.320000,39.580000,0.260000
2016-11-18,5457,宣德,13.257673,1000,52.890000,53.150000,0.260000
2016-11-18,3557,嘉威,,100,66.900000,67.160000,0.260000
2016-11-18,3611,鼎翰,355.383822,200,69.700000,69.950000,0.250000
2016-11-18,4175,杏一,,100,77.050000,77.300000,0.250000
2016-11-18,4609,唐鋒,14.972099,1000,66.920000,67.170000,0.250000
2016-11-18,2379,瑞昱,122.756231,600,68.290000,68.540000,0.250000
2016-11-18,1219,福壽,22.818134,1000,86.070000,86.310000,0.240000
2016-11-18,2884,玉山金,40.421637,1000,80.050000,80.290000,0.240000
2016-11-18,3202,名稱待補,15.254852,1000,29.770000,30.010000,0.240000
2016-11-18,5475,德宏,3.858966,1000,28.620000,28.860000,0.240000
2016-11-18,5521,工信,12.284487,1000,62.630000,62.870000,0.240000
2016-11-18,8401,白紗科,18.899389,1000,38.060000,38.300000,0.240000
2016-11-18,3049,精金,4.640186,1000,50.690000,50.920000,0.230000
2016-11-18,5489,彩富,84.715765,1000,74.920000,75.150000,0.230000
2016-11-18,6015,宏遠證,7.530363,1000,39.870000,40.100000,0.230000
2016-11-18,8074,鉅橡,47.828931,1000,32.120000,32.350000,0.230000
2016-11-18,3376,新日興,159.415110,600,60.940000,61.170000,0.230000
2016-11-18,6105,名稱待補,73.720598,1000,39.350000,39.580000,0.230000
2016-11-18,2023,燁輝,21.820816,1000,71.050000,71.270000,0.220000
2016-11-18,6172,名稱待補,4.209784,1000,62.070000,62.290000,0.220000
2016-11-18,8404,百和興業-KY,55.875724,1000,75.030000,75.250000,0.220000
2016-11-18,8942,森鉅,129.947507,600,59.880000,60.100000,0.220000
2016-11-18,1565,精華,894.618851,100,74.200000,74.420000,0.220000
2016-11-18,8455,大拓-KY,34.043014,1000,91.910000,92.120000,0.210000
2016-11-18,1217,愛之味,7.310345,1000,38.780000,38.990000,0.210000
2016-11-18,2732,六角,95.070765,800,57.980000,58.190000,0.210000
2016-11-18,3706,神達,34.636583,1000,60.180000,60.390000,0.210000
2016-11-18,5371,中光電,40.985130,1000,54.510000,54.720000,0.210000
2016-11-18,6465,威潤,67.265672,1000,32.400000,32.610000,0.210000
2016-11-18,4973,廣穎電通,28.248509,1000,31.120000,31.330000,0.210000
2016-11-18,3036,文曄,134.552646,600,66.920000,67.130000,0.210000
2016-11-18,3631,晟楠,31.595393,1000,86.750000,86.960000,0.210000
2016-11-18,8433,弘帆,162.906418,400,78.480000,78.690000,0.210000
2016-11-18,4912,聯德控股-KY,108.933692,800,47.550000,47.750000,0.200000
2016-11-18,5220,萬達光電,,100,84.220000,84.420000,0.200000
2016-11-18,3163,波若威,52.502571,1000,29.590000,29.790000,0.200000
2016-11-18,2881,富邦金,81.320577,1000,85.850000,86.040000,0.190000
2016-11-18,2461,光群雷,24.940228,1000,32.550000,32.740000,0.190000
2016-11-18,3372,典範,8.181818,1000,52.410000,52.600000,0.190000
2016-11-18,3118,進階,47.896986,1000,25.520000,20.910000,-4.610000
2016-11-18,8150,南茂,28.058360,1000,94.570000,91.240000,-3.330000
2016-11-18,3567,逸昌,31.812099,1000,19.090000,15.820000,-3.270000
2016-11-18,6417,韋僑,32.592800,1000,42.940000,39.990000,-2.950000
2016-11-18,9960,邁達康,87.481446,1000,58.590000,55.800000,-2.790000
2016-11-18,2464,盟立,93.378498,800,39.100000,36.480000,-2.620000
2016-11-18,6179,亞通,30.782453,1000,42.780000,40.180000,-2.600000
2016-11-18,5878,台名,58.612593,1000,68.270000,65.800000,-2.470000
2016-11-18,2061,風青,8.381460,1000,41.770000,39.310000,-2.460000
2016-11-18,3285,微端,22.356653,1000,35.620000,33.330000,-2.290000
2016-11-18,2439,美律,276.869745,200,65.090000,62.880000,-2.210000
2016-11-18,1777,生泰,153.737609,600,50.290000,48.110000,-2.180000
2016-11-18,4956,光鋐,26.904189,1000,52.320000,50.150000,-2.170000
2016-11-18,5345,馥鴻,1.849678,1000,33.370000,31.320000,-2.050000
2016-11-18,2499,名稱待補,21.123464,1000,38.550000,36.560000,-1.990000
2016-11-18,2726,雅茗-KY,78.165970,1000,56.740000,54.790000,-1.950000
2016-11-18,6414,樺漢,440.674294,200,74.200000,72.300000,-1.900000
2016-11-18,2929,淘帝-KY,160.781828,400,57.110000,55.250000,-1.860000
2016-11-18,1452,宏益,35.962735,1000,28.990000,27.140000,-1.850000
2016-11-18,1584,精剛,16.727706,1000,53.780000,52.000000,-1.780000
2016-11-18,3338,泰碩,35.044596,1000,36.500000,34.740000,-1.760000
2016-11-18,1340,勝悅-KY,86.918875,1000,56.620000,54.900000,-1.720000
2016-11-18,4984,名稱待補,79.958190,1000,30.340000,28.660000,-1.680000
2016-11-18,5488,松普,8.409517,1000,38.530000,36.870000,-1.660000
2016-11-18,2488,漢平,83.450968,1000,37.770000,36.150000,-1.620000
2016-11-18,4746,台耀,96.270836,800,43.040000,41.500000,-1.540000
2016-11-18,2485,兆赫,71.267451,1000,32.000000,30.480000,-1.520000
2016-11-18,8436,大江,250.817194,400,59.180000,57.670000,-1.510000
2016-11-18,5603,陸海,18.737433,1000,53.530000,52.050000,-1.480000
2016-11-18,3514,名稱待補,36.118205,1000,23.220000,21.760000,-1.460000
2016-11-18,3484,崧騰,94.062097,800,21.800000,20.360000,-1.440000
2016-11-18,6609,瀧澤科,35.343398,1000,52.730000,51.300000,-1.430000
2016-11-18,3060,銘異,72.580720,1000,12.060000,10.640000,-1.420000
2016-11-18,6187,萬潤,65.290812,1000,32.730000,31.350000,-1.380000
2016-11-18,2383,台光電,165.569572,400,72.620000,71.250000,-1.370000
2016-11-18,8415,大國鋼,18.300000,1000,93.970000,92.600000,-1.370000
2016-11-18,4938,和碩,94.305783,800,84.300000,82.990000,-1.310000
2016-11-18,4417,金洲,77.716593,1000,41.700000,40.440000,-1.260000
2016-11-18,3596,智易,92.670602,800,49.760000,48.500000,-1.260000
2016-11-18,3428,名稱待補,66.154463,1000,64.570000,63.320000,-1.250000
2016-11-18,8261,富鼎,20.755318,1000,40.640000,39.410000,-1.230000
2016-11-18,1795,美時,55.104061,1000,20.080000,18.850000,-1.230000
2016-11-18,2601,益航,10.055821,1000,40.710000,39.510000,-1.200000
2016-11-18,3217,優群,39.744001,1000,43.880000,42.680000,-1.200000
2016-11-18,3289,宜特,120.298814,600,29.970000,28.770000,-1.200000
2016-11-18,1235,興泰,46.914183,1000,72.140000,70.950000,-1.190000
2016-11-18,4722,國精化,52.892066,1000,32.760000,31.570000,-1.190000
2016-11-18,4935,茂林-KY,75.148388,1000,65.920000,64.750000,-1.170000
2016-11-18,5309,系統電,9.900000,1000,18.120000,16.970000,-1.150000
2016-11-18,2314,台揚,8.750927,1000,38.370000,37.220000,-1.150000
2016-11-18,8050,廣積,168.397863,400,34.500000,33.350000,-1.150000
2016-11-18,6452,名稱待補,429.833076,200,79.410000,78.260000,-1.150000
2016-11-18,2031,新光鋼,36.944534,1000,38.010000,36.910000,-1.100000
2016-11-18,3056,富華新,28.395279,1000,55.370000,54.270000,-1.100000
2016-11-18,1568,倉佑,34.856429,1000,53.210000,52.120000,-1.090000
2016-11-18,3491,昇達科,143.161819,600,24.230000,23.140000,-1.090000
2016-11-18,3479,安勤,87.196543,1000,42.540000,41.460000,-1.080000
2016-11-18,1810,和成,9.100383,1000,59.770000,58.730000,-1.040000
2016-11-18,5438,東友,24.325794,1000,40.210000,39.170000,-1.040000
